block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
56,64,84.2,16.7,1333.33333333,1735.834,0
57,64,70.2,8.5,1333.33333333,497.3,0
58,64,79.8,10.5,1333.33333333,1067.067,0
59,64,75.9,9.3,1333.33333333,1741.034,0
60,64,67.4,7.9,1333.33333333,505.6,1
61,64,68.3,7.4,1333.33333333,1066.567,0
62,64,80.3,9.1,1333.33333333,1742.334,0
63,64,72.5,8,1333.33333333,499.9,0
64,64,89.5,10.2,1333.33333333,1074.367,0
65,64,86.4,10.2,1333.33333333,1744.134,0
66,64,79.1,7.9,1333.33333333,509.4,0
67,64,58.9,7.5,1333.33333333,1072.567,0
68,64,79,8.2,1333.33333333,1741.834,0
69,64,76.6,7.8,1333.33333333,499.9,0
70,64,78.7,8.1,1333.33333333,1074.867,0
71,64,93.3,11.7,1333.33333333,1759.034,0
72,64,83.5,10.1,1333.33333333,531.7,0
73,64,65,9.4,1333.33333333,1068.367,0
74,64,66.3,9,1333.33333333,1732.534,0
75,64,56.4,6.8,1333.33333333,487.1,1
76,64,90.3,9.8,1333.33333333,1072.167,0
77,64,68.9,7.5,1333.33333333,1738.834,0
78,64,59.1,6.4,1333.33333333,482.8,0
79,64,71.7,12.4,1333.33333333,1071.567,0
80,64,81.9,9.5,1333.33333333,1741.834,0
81,64,77.3,7.9,1333.33333333,502.6,0
82,64,78.3,8.2,1333.33333333,1074.167,0
83,64,79,8.2,1333.33333333,1741.434,0
84,64,77.8,7.8,1333.33333333,499.2,0
85,64,60.1,7.6,1333.33333333,1068.667,0
86,64,58.7,7.4,1333.33333333,1735.234,0
87,64,52.6,5.4,1333.33333333,469,0
88,64,63.4,8.7,1333.33333333,1067.567,0
89,64,97.6,13.3,1333.33333333,1742.634,0
90,64,88.2,10.2,1333.33333333,532.4,1
91,64,125.4,15.3,1333.33333333,1081.467,0
92,64,129.8,13.9,1333.33333333,1750.834,0
93,64,111.8,12.6,1333.33333333,562.9,0
94,64,59.4,6.5,1333.33333333,1070.867,0
95,64,67.7,7.5,1333.33333333,1730.434,0
96,64,52.9,5.5,1333.33333333,473.3,0
97,64,73.2,9.2,1333.33333333,1071.667,0
98,64,74.5,9.4,1333.33333333,1736.334,0
99,64,64.7,6.7,1333.33333333,488.1,0
100,64,78.9,8.1,1333.33333333,1069.167,0
101,64,101.9,31.2,1333.33333333,1737.334,0
102,64,77.6,7.9,1333.33333333,518.1,0
103,64,122,14.7,1333.33333333,1102.167,0
104,64,64.5,9.3,1333.33333333,1730.734,0
105,64,56.7,7,1333.33333333,483.1,1
106,64,63.6,7.8,1333.33333333,1060.967,0
107,64,89.9,11.3,1333.33333333,1758.934,0
108,64,87.6,10.5,1333.33333333,527.9,0
109,64,76,10.2,1333.33333333,1067.167,0
110,64,89.1,9.7,1333.33333333,1735.434,0
111,64,86.8,9.5,1333.33333333,503.4,0
112,64,88.6,9.8,1333.33333333,1068.267,0
113,64,79.5,8.2,1333.33333333,1735.534,0
114,64,77.9,7.9,1333.33333333,494,0
115,64,81.1,8.7,1333.33333333,1071.567,0
116,64,59.4,7.5,1333.33333333,1733.634,0
117,64,52.2,5.4,1333.33333333,468.2,0
118,64,88.4,11.3,1333.33333333,1074.067,0
119,64,147.8,28.7,1333.33333333,1733.934,0
120,64,87.3,11.3,1333.33333333,574.4,1
121,64,78.9,11.6,1333.33333333,1067.767,0
122,64,75.9,9,1333.33333333,1732.934,0
123,64,67.6,7.8,1333.33333333,485.8,0
124,64,104.2,11,1333.33333333,1078.767,0
125,64,63,7,1333.33333333,1732.034,0
126,64,57.6,6.3,1333.33333333,470,0
127,64,88.8,10.3,1333.33333333,1069.367,0
128,64,72.3,9.2,1333.33333333,1735.134,0
129,64,64.9,6.7,1333.33333333,484.5,0
130,64,69.5,7.8,1333.33333333,1068.867,0
131,64,107.1,14.3,1333.33333333,1759.034,0
132,64,77.5,7.8,1333.33333333,545.4,0
